BuildingGUID,GUID,IfcClass,Nl-sfb,Material,TaskID,Resource,TaskName,TaskStart,TaskFinish,Element on time or not
2CKEPCy9T9zQMKorZoDrni,3aM_aItN5248ngNUPR4IbO,IfcBuildingElementPart,,,ST01130,(#1011709),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,35aLnkYJfAigEgwulm$M0V,IfcBuildingElementPart,,,ST01130,(#1011785),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2GI55LAST3BBezZ9kQK87z,IfcBuildingElementPart,,,ST01130,(#1012697),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1oUOrZLmD9L8ytF7b7y4B7,IfcBuildingElementPart,,,ST01130,(#1012776),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1q3BMrj$jCBgio_W6O51el,IfcBuildingElementPart,,,ST01130,(#1012861),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2RYF0ahfD1KxjLZNPG9MI4,IfcBuildingElementPart,,,ST01130,(#1012946),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1TpvEJLPn7BRB0HVH0IDoa,IfcBuildingElementPart,,,ST01130,(#1013036),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0o8A$m95XDRhdZ5aMMZJUg,IfcBuildingElementPart,,,ST01130,(#1013485),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3katximqb12gLboTEVCNWX,IfcBuildingElementPart,,,ST01130,(#1013591),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2Wy8gKHFf4PO7eIYiyPnXg,IfcBuildingElementPart,,,ST01130,(#1013667),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2DT2RZGUj9SeTl7z8BqNsV,IfcBuildingElementPart,,,ST01130,(#1013770),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3N2PdTUO9BthSL3Vm9aNIw,IfcBuildingElementPart,,,ST01130,(#1013846),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3giQWs1C50WPzKINJLkdxK,IfcBuildingElementPart,,,ST01130,(#800727),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3gp_9OKq1FWvjPN6HlpdoE,IfcBuildingElementPart,,,ST01130,(#800815),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2_erMqg2z2A8377kuq5eKD,IfcBuildingElementPart,,,ST01130,(#800900),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0B9C5YiT93$B4SVpnxA6gP,IfcBuildingElementPart,,,ST01130,(#800976),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1rRcsKb$9ApA4_3AnKanO9,IfcBuildingElementPart,,,ST01130,(#801052),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0Op8wdR3f92AK5RDO5XcMX,IfcBuildingElementPart,,,ST01130,(#801146),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1KTV3kBKr08Oj6ik1sBGW1,IfcBuildingElementPart,,,ST01130,(#801222),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0nwz0h7m5A68scgqPhC1Op,IfcBuildingElementPart,,,ST01130,(#801298),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1P$fkf9598eOdbqZk4Cg1C,IfcBuildingElementPart,,,ST01130,(#801392),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3fOF79gmrDhPCulQNToFcS,IfcBuildingElementPart,,,ST01130,(#801468),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,18oHBW5QbDXvC74bMRDPTs,IfcBuildingElementPart,,,ST01130,(#801553),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0KpiLTY_z3wxYMdj9XGDIX,IfcBuildingElementPart,,,ST01130,(#804598),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,22_pV6LAT3wOkPtmcVAXaf,IfcBuildingElementPart,,,ST01130,(#804677),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1dmTkOxC5BmekX4ATfDW6a,IfcBuildingElementPart,,,ST01130,(#804753),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3yYcFL831BcuuSiWETHTpu,IfcBuildingElementPart,,,ST01130,(#804829),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2iVhwykcjDdwVM5vjiddT3,IfcBuildingElementPart,,,ST01130,(#804905),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2E_iClwMf3Bvozb2rx4uMO,IfcBuildingElementPart,,,ST01130,(#804981),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1JsXrqttH4YxCqbPTMrTWL,IfcBuildingElementPart,,,ST01130,(#805057),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,14AiaYmUrAAh6ihfKv6Nd7,IfcBuildingElementPart,,,ST01130,(#805133),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3eohhMp2HD_B8o3l_xXnVN,IfcBuildingElementPart,,,ST01130,(#805209),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2lMXEL77PAIxGHI2tPx2XD,IfcBuildingElementPart,,,ST01130,(#805285),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2WV57sX1v9FwDXajAWOEhZ,IfcBuildingElementPart,,,ST01130,(#805370),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3H_icWsrj1vR38MCxX_w$V,IfcBuildingElementPart,,,ST01130,(#805616),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3HiVka_G5CXgtvN5OFUgBl,IfcBuildingElementPart,,,ST01130,(#805695),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0eSJ85tzX7quW56AZkGYYq,IfcBuildingElementPart,,,ST01130,(#805771),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2HY4RG2Hj0IeGdzF2VRt0j,IfcBuildingElementPart,,,ST01130,(#805847),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0b$85n8SbA$R$1USizDJ2E,IfcBuildingElementPart,,,ST01130,(#805923),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,20eFEDl5LCCeH7QLTbNVYz,IfcBuildingElementPart,,,ST01130,(#805999),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0zF2OybCz0VwfvCgLjUQyY,IfcBuildingElementPart,,,ST01130,(#806075),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1fk2d9IlnApQMJt01kg$ta,IfcBuildingElementPart,,,ST01130,(#806151),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3GZ8We0Rj7sxQVBVmtFlfu,IfcBuildingElementPart,,,ST01130,(#806227),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3MDI01qX14ovcP3ZwYoHJU,IfcBuildingElementPart,,,ST01130,(#806303),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Hz0jZOzjEp8Mcr6w4ZsAx,IfcBuildingElementPart,,,ST01130,(#806388),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2Wh5r0Wm58mBXdQZ4HkNBd,IfcBuildingElementPart,,,ST01130,(#806580),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3WdFISsVnBWe4qETLPlVKg,IfcBuildingElementPart,,,ST01130,(#806659),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2CjA_sfcT3PfxJitHfKjDq,IfcBuildingElementPart,,,ST01130,(#806735),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1KluSWom50ruxJKDZ6niGp,IfcBuildingElementPart,,,ST01130,(#806811),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0fCk1S9Iz6ue6HamDgt0MB,IfcBuildingElementPart,,,ST01130,(#806887),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3APXidRtXE1QjNyAiK3Clp,IfcBuildingElementPart,,,ST01130,(#806963),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3xCtn9ph916hrodnDWx9_7,IfcBuildingElementPart,,,ST01130,(#807039),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Uiaa$qln3puxJ_cQd0IwO,IfcBuildingElementPart,,,ST01130,(#807115),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2dJToL31T8Heht7tH5cU37,IfcBuildingElementPart,,,ST01130,(#807191),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1t9h5jFZDCHBAbtRiFUuhX,IfcBuildingElementPart,,,ST01130,(#807267),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3NnzhbSyX399mHX18A$NuU,IfcBuildingElementPart,,,ST01130,(#807352),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,12YBbBSLD9xupvTg$hljIQ,IfcBuildingElementPart,,,ST01130,(#807544),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2ziBpn_zH8VA_AnXAqXHzM,IfcBuildingElementPart,,,ST01130,(#807623),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2GIPjrVg12VgsOGGn28bPF,IfcBuildingElementPart,,,ST01130,(#807699),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2Naw4Bwxb98fZF0KeZR3IF,IfcBuildingElementPart,,,ST01130,(#807775),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0NbY8DobvCZfLNa8gokHwc,IfcBuildingElementPart,,,ST01130,(#807851),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2jKQ5B8orDvPjZdQUfvt04,IfcBuildingElementPart,,,ST01130,(#807927),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1RrtdNfuHE7v0r5c9VNTZI,IfcBuildingElementPart,,,ST01130,(#808003),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3cFCK_ehz54BYHTpg_p9y$,IfcBuildingElementPart,,,ST01130,(#808079),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0_Mz7iB9jAqgmZw52VSe9g,IfcBuildingElementPart,,,ST01130,(#808155),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3cRypOuNf4RwFLpB2RrQW$,IfcBuildingElementPart,,,ST01130,(#808231),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3BtQeactn1KAw_9TguSVbj,IfcBuildingElementPart,,,ST01130,(#808316),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3sY5mi0BH4_RVcKYnKoEZq,IfcBuildingElementPart,,,ST01130,(#811769),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0X1EDrCTr9kutQu3_$iGG6,IfcBuildingElementPart,,,ST01130,(#811848),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,37VlBl1AH6_uc00GI4hZhI,IfcBuildingElementPart,,,ST01130,(#811924),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1e8y0gPKbElPJ3gyQRRQ$c,IfcBuildingElementPart,,,ST01130,(#812000),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3mjLFfGX15yPnEWApCxP2e,IfcBuildingElementPart,,,ST01130,(#812076),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0vssg41kH7GhfusijrtM$e,IfcBuildingElementPart,,,ST01130,(#812152),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1xXHgywLP6cOJnTEhIh6Dy,IfcBuildingElementPart,,,ST01130,(#812228),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,27jJq7YAr8dRYepMtTgJ58,IfcBuildingElementPart,,,ST01130,(#812304),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3PXey5IfLD$hWcCDidNaR4,IfcBuildingElementPart,,,ST01130,(#812380),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3LY9txjKLA59JcGx4b71C$,IfcBuildingElementPart,,,ST01130,(#812456),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,19yb6K5Nn0sQraDOIQ_abQ,IfcBuildingElementPart,,,ST01130,(#812541),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,22L_OdL$LEvfvIEpxyxWXL,IfcBuildingElementPart,,,ST01130,(#814852),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1wyQhWHcrFlwgXUpMwkMhu,IfcBuildingElementPart,,,ST01130,(#814931),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0Z8gURmaD6Ov7BNgTPeACr,IfcBuildingElementPart,,,ST01130,(#815007),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2qyI2WErj3Tv2I_EJGnqX4,IfcBuildingElementPart,,,ST01130,(#815083),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,22TEs2XP99ROuTKJLTs31F,IfcBuildingElementPart,,,ST01130,(#815159),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1kiuQd40XDHPrMOPe1FcqX,IfcBuildingElementPart,,,ST01130,(#815253),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Hc37h04jFOPcnBXMyfavP,IfcBuildingElementPart,,,ST01130,(#815329),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2Kk3sH37L3duZmTNVw5ByP,IfcBuildingElementPart,,,ST01130,(#815405),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0Z1JVq2Qn96PUhz_GtcjF1,IfcBuildingElementPart,,,ST01130,(#815499),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0d8J19rznCMuY$X2SzbM0q,IfcBuildingElementPart,,,ST01130,(#815575),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,11JTwI6Bb9cOs_hTPpFgyk,IfcBuildingElementPart,,,ST01130,(#815660),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0s$U3LxcvDQg2lr0NY4zfm,IfcBuildingElementPart,,,ST01130,(#815852),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0KM2ekZrj7HBzJ8KrQ2LHs,IfcBuildingElementPart,,,ST01130,(#815931),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,16GkLOUm567Qf6VRJYdtUA,IfcBuildingElementPart,,,ST01130,(#816007),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0REF5fR5H95wuPxTbuQqNf,IfcBuildingElementPart,,,ST01130,(#816083),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1T6ihyLrf8cAcG1t3z$4Vg,IfcBuildingElementPart,,,ST01130,(#816159),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2h60EGepz19Q_wQSHg7WzL,IfcBuildingElementPart,,,ST01130,(#816235),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,06bmH5H2f7PwrwcwNQBfle,IfcBuildingElementPart,,,ST01130,(#816311),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0GjgAcL0HESAykMs_MSNWi,IfcBuildingElementPart,,,ST01130,(#816387),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2vlHS2r6D028yXUCEtt6DU,IfcBuildingElementPart,,,ST01130,(#816463),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1bHyLkS8HCP8azaHk9rdii,IfcBuildingElementPart,,,ST01130,(#816539),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3rse2XgBf8dwzKPHdfDSCJ,IfcBuildingElementPart,,,ST01130,(#816624),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2$$qIQZObC_hQouSDXYG4r,IfcBuildingElementPart,,,ST01130,(#816816),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0oAoJAzqDBXBz2GIrvNShJ,IfcBuildingElementPart,,,ST01130,(#816895),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2_Imh3nJ52ku8rgAyr7E$D,IfcBuildingElementPart,,,ST01130,(#816971),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3s6ysPHDv5vQKWVwwZe08W,IfcBuildingElementPart,,,ST01130,(#817047),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,20tHE$OazC3ek_IcqS0g6C,IfcBuildingElementPart,,,ST01130,(#817123),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0Ss1sKfF9Dq9oNk4BWwJ4W,IfcBuildingElementPart,,,ST01130,(#817199),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3YiExhiwb5Guio$5dGHpUs,IfcBuildingElementPart,,,ST01130,(#817275),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3BegbaDpX9Q9Q8UEyPQ9N7,IfcBuildingElementPart,,,ST01130,(#817351),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2UHMximhD6ZvE59GQ3PN3$,IfcBuildingElementPart,,,ST01130,(#817427),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3rG9heVzjEFv1ia01eL4zr,IfcBuildingElementPart,,,ST01130,(#817503),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2On$BHIAXD9usl0iD0Lgir,IfcBuildingElementPart,,,ST01130,(#817588),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,314nmbZ7HBDhgvNf$nWLZe,IfcBuildingElementPart,,,ST01130,(#817780),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,24VVp2_LrAYPfYBljEToY7,IfcBuildingElementPart,,,ST01130,(#817859),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3j$ubO9uLAhA8xJmwd$NZF,IfcBuildingElementPart,,,ST01130,(#817935),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1lrLRNAqf2KuCT7qFWXreO,IfcBuildingElementPart,,,ST01130,(#818011),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2XaJiG$B1DFAkXenfXDi6D,IfcBuildingElementPart,,,ST01130,(#818087),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,01t_$zsHf4QBUR9wq1RCjQ,IfcBuildingElementPart,,,ST01130,(#818163),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0GtmN_fE51evDiXaOscUOg,IfcBuildingElementPart,,,ST01130,(#818239),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0XV0kuTl1BSebEd4P9Vfr1,IfcBuildingElementPart,,,ST01130,(#818315),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,3Ub7GJ2PzFvxn9PaP6OnuB,IfcBuildingElementPart,,,ST01130,(#818391),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0yiGG7UKH2Wf5nFCpBiJL3,IfcBuildingElementPart,,,ST01130,(#818467),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1$GRf46YX2wAX6OawVVDUC,IfcBuildingElementPart,,,ST01130,(#818552),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,15dFtew1b1pebFBcH2pspT,IfcBuildingElementPart,,,ST01130,(#992384),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,08UWL3Ry1EVA9reFNiZnw4,IfcBuildingElementPart,,,ST01130,(#992651),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0Q4s$zLMnCLQeuw$BX6aEX,IfcBuildingElementPart,,,ST01130,(#992763),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,1cX300_0538BoaqV4a5nuZ,IfcBuildingElementPart,,,ST01130,(#992875),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0TP91UZ2959AFPIHaJmsQy,IfcBuildingElementPart,,,ST01130,(#993005),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,2DhYAzMHv1GhlqAFz_7phy,IfcBuildingElementPart,,,ST01130,(#993081),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,0W7O6Sgbz729aQIE9I8_p_,IfcBuildingElementPart,,,ST01130,(#993157),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
2CKEPCy9T9zQMKorZoDrni,123cMv0GL3zhUgxfQmcq5L,IfcBuildingElementPart,,,ST01130,(#993233),Plaatsen scharnierkap incl. goot en platte daken,28-8-2015,17-9-2015,On time
